subjectID	optionA	optionB	quantityA	quantityB	sideA
119d461a	Food	Sunset	0	1	left
119d461a	Timber	Flowers	0	1	left
119d461a	Grass	Monkey	1	0	right
119d461a	Monkey	Flowers	0	1	left
119d461a	Grass	Flowers	0	1	left
53c834cb	House	Timber	1	0	left
53c834cb	Sunset	Timber	1	0	left
53c834cb	Timber	Flowers	0	1	right
53c834cb	Monkey	Timber	0	1	left
53c834cb	House	Sunset	0	1	right
53c834cb	Grass	Timber	1	0	right
53c834cb	Food	Sunset	0	1	right
53c834cb	Grass	Sunset	0	1	right
53c834cb	House	Monkey	1	0	right
53c834cb	Grass	House	0	1	right
53c834cb	Food	House	1	0	left
53c834cb	Food	Flowers	0	1	right
53c834cb	Grass	Monkey	1	0	left
53c834cb	Food	Timber	1	0	left
53c834cb	Monkey	Flowers	0	1	left
53c834cb	Food	Grass	0	1	right
53c834cb	Food	Monkey	1	0	right
53c834cb	House	Flowers	1	0	left
53c834cb	Grass	Flowers	0	1	right
53c834cb	Sunset	Flowers	1	0	left
53c834cb	Monkey	Sunset	0	1	right
e69a75e1	Grass	House	1	0	left
e69a75e1	Grass	Sunset	0	1	right
e69a75e1	Grass	Flowers	0	1	right
e69a75e1	Food	Monkey	1	0	left
e69a75e1	House	Flowers	0	1	right
e69a75e1	Monkey	Flowers	0	1	right
e69a75e1	Grass	Monkey	1	0	right
e69a75e1	Sunset	Flowers	1	0	left
e69a75e1	Grass	Timber	1	0	right
e69a75e1	Food	Flowers	1	0	left
e69a75e1	House	Monkey	0	1	right
e69a75e1	Food	House	1	0	left
e69a75e1	House	Timber	0	1	right
e69a75e1	Monkey	Sunset	0	1	left
e69a75e1	Sunset	Timber	1	0	left
e69a75e1	Food	Sunset	0	1	left
e69a75e1	Food	Grass	1	0	right
e69a75e1	Timber	Flowers	1	0	left
e69a75e1	Monkey	Timber	0	1	right
e69a75e1	House	Sunset	0	1	right
e69a75e1	Food	Timber	1	0	right
38a47726	Monkey	Flowers	0	1	right
38a47726	Timber	Flowers	0	1	right
38a47726	Grass	Monkey	1	0	right
38a47726	Food	House	0	1	left
38a47726	Sunset	Flowers	1	0	left
38a47726	Grass	Sunset	0	1	right
38a47726	House	Monkey	1	0	right
38a47726	Food	Timber	0	1	right
38a47726	Monkey	Sunset	0	1	right
38a47726	Grass	House	1	0	right
38a47726	Food	Sunset	0	1	left
38a47726	House	Sunset	0	1	right
38a47726	Monkey	Timber	0	1	right
38a47726	Sunset	Timber	1	0	left
38a47726	Grass	Timber	1	0	left
38a47726	Food	Grass	0	1	right
38a47726	Grass	Flowers	0	1	left
38a47726	House	Flowers	0	1	right
38a47726	Food	Monkey	1	0	left
38a47726	Food	Flowers	0	1	left
38a47726	House	Timber	1	0	right
1cb09507	House	Sunset	0	1	right
1cb09507	House	Flowers	0	1	left
1cb09507	Timber	Flowers	0	1	right
1cb09507	Grass	Flowers	1	0	left
1cb09507	House	Timber	0	1	right
1cb09507	Sunset	Flowers	1	0	left
1cb09507	Food	Flowers	0	1	left
1cb09507	Grass	House	1	0	left
1cb09507	Food	Sunset	0	1	left
1cb09507	Monkey	Sunset	0	1	left
1cb09507	Food	Monkey	0	1	left
1cb09507	House	Monkey	0	1	left
1cb09507	Grass	Monkey	1	0	right
1cb09507	Monkey	Timber	0	1	right
1cb09507	Grass	Timber	1	0	right
1cb09507	Food	Timber	0	1	right
1cb09507	Sunset	Timber	1	0	right
1cb09507	Food	Grass	0	1	right
1cb09507	Monkey	Flowers	0	1	right
1cb09507	Grass	Sunset	0	1	right
1cb09507	Food	House	0	1	right
c3917578	Grass	Timber	0	1	left
c3917578	Food	Timber	1	0	right
c3917578	Sunset	Flowers	0	1	left
c3917578	Monkey	Flowers	0	1	left
c3917578	Monkey	Timber	0	1	right
c3917578	Grass	Flowers	1	0	right
c3917578	Sunset	Timber	0	1	right
c3917578	House	Timber	0	1	left
c3917578	Food	Grass	0	1	left
c3917578	Grass	Sunset	0	1	left
c3917578	House	Flowers	1	0	right
c3917578	Grass	House	0	1	left
c3917578	Food	House	0	1	left
c3917578	House	Sunset	0	1	left
c3917578	Food	Flowers	1	0	right
c3917578	Grass	Monkey	0	1	left
c3917578	Timber	Flowers	1	0	right
c3917578	Food	Sunset	1	0	right
c3917578	Monkey	Sunset	1	0	right
c3917578	Food	Monkey	1	0	right
c3917578	House	Monkey	0	1	right
4ed593ad	Food	House	1	0	right
4ed593ad	Sunset	Timber	1	0	right
4ed593ad	Grass	Flowers	1	0	right
4ed593ad	Grass	Timber	0	1	left
4ed593ad	House	Flowers	0	1	right
4ed593ad	Food	Monkey	1	0	right
4ed593ad	House	Sunset	0	1	left
4ed593ad	Grass	Monkey	1	0	left
4ed593ad	Food	Grass	0	1	left
4ed593ad	Grass	House	0	1	right
4ed593ad	House	Monkey	1	0	left
4ed593ad	Food	Flowers	0	1	right
4ed593ad	Timber	Flowers	1	0	right
4ed593ad	Grass	Sunset	0	1	left
4ed593ad	Food	Sunset	0	1	right
4ed593ad	Monkey	Timber	0	1	left
4ed593ad	House	Timber	1	0	right
4ed593ad	Food	Timber	0	1	right
4ed593ad	Monkey	Sunset	0	1	left
4ed593ad	Sunset	Flowers	0	1	left
4ed593ad	Monkey	Flowers	0	1	left
d58a889f	Sunset	Timber	1	0	left
d58a889f	Food	Sunset	0	1	left
d58a889f	Food	Timber	0	1	left
d58a889f	Monkey	Sunset	1	0	right
d58a889f	Food	Monkey	0	1	right
d58a889f	House	Flowers	0	1	right
d58a889f	House	Monkey	0	1	right
d58a889f	Grass	Sunset	1	0	right
d58a889f	Grass	Flowers	0	1	left
d58a889f	House	Sunset	0	1	left
d58a889f	Grass	Timber	1	0	right
d58a889f	Grass	House	1	0	right
d58a889f	Food	House	0	1	left
d58a889f	Food	Grass	0	1	left
d58a889f	Monkey	Timber	1	0	left
d58a889f	Monkey	Flowers	0	1	left
d58a889f	Sunset	Flowers	0	1	right
d58a889f	House	Timber	1	0	right
d58a889f	Food	Flowers	0	1	right
d58a889f	Timber	Flowers	0	1	left
d58a889f	Grass	Monkey	1	0	left
c89553d2	Monkey	Sunset	0	1	right
c89553d2	Grass	Flowers	0	1	left
c89553d2	Monkey	Timber	1	0	left
c89553d2	Sunset	Flowers	0	1	right
c89553d2	Timber	Flowers	0	1	left
c89553d2	Grass	House	0	1	left
c89553d2	Food	Grass	1	0	right
c89553d2	Food	Flowers	1	0	right
c89553d2	House	Monkey	1	0	right
c89553d2	House	Timber	1	0	right
c89553d2	Food	Monkey	1	0	left
c89553d2	Grass	Sunset	0	1	right
c89553d2	House	Flowers	1	0	right
c89553d2	Monkey	Flowers	0	1	left
c89553d2	Food	Sunset	1	0	left
c89553d2	Grass	Monkey	0	1	left
c89553d2	House	Sunset	1	0	left
c89553d2	Grass	Timber	1	0	right
c89553d2	Food	House	0	1	right
c89553d2	Sunset	Timber	0	1	left
c89553d2	Food	Timber	1	0	left
9bee809e	Monkey	Flowers	0	1	right
9bee809e	Food	Sunset	0	1	right
9bee809e	Food	Grass	0	1	left
9bee809e	Sunset	Flowers	0	1	right
9bee809e	Food	Flowers	0	1	left
9bee809e	Grass	House	0	1	left
9bee809e	Monkey	Sunset	0	1	right
9bee809e	Food	Monkey	1	0	right
9bee809e	Food	Timber	0	1	left
9bee809e	Grass	Timber	1	0	left
9bee809e	Monkey	Timber	0	1	right
9bee809e	Grass	Flowers	0	1	right
9bee809e	House	Flowers	0	1	right
9bee809e	Grass	Monkey	1	0	right
9bee809e	House	Sunset	0	1	right
9bee809e	Grass	Sunset	0	1	left
9bee809e	Sunset	Timber	1	0	left
9bee809e	Timber	Flowers	0	1	left
9bee809e	House	Timber	1	0	right
9bee809e	Food	House	0	1	right
9bee809e	House	Monkey	1	0	left
6a1d2e5f	Food	Timber	1	0	right
6a1d2e5f	Monkey	Flowers	0	1	right
6a1d2e5f	Food	House	1	0	right
6a1d2e5f	House	Flowers	0	1	left
6a1d2e5f	Timber	Flowers	0	1	left
6a1d2e5f	Food	Monkey	1	0	left
6a1d2e5f	Grass	Flowers	0	1	left
6a1d2e5f	Food	Flowers	0	1	right
6a1d2e5f	Monkey	Timber	0	1	left
6a1d2e5f	House	Timber	1	0	left
6a1d2e5f	Sunset	Flowers	1	0	left
6a1d2e5f	Grass	House	1	0	right
6a1d2e5f	Grass	Sunset	0	1	right
6a1d2e5f	House	Monkey	1	0	left
6a1d2e5f	Sunset	Timber	1	0	right
6a1d2e5f	House	Sunset	0	1	right
6a1d2e5f	Food	Grass	1	0	right
6a1d2e5f	Grass	Monkey	1	0	left
6a1d2e5f	Grass	Timber	1	0	left
6a1d2e5f	Monkey	Sunset	0	1	right
6a1d2e5f	Food	Sunset	0	1	right
4322f9e2	Monkey	Timber	0	1	left
4322f9e2	Food	Monkey	1	0	right
4322f9e2	Food	House	1	0	left
4322f9e2	Food	Sunset	0	1	right
4322f9e2	Timber	Flowers	0	1	left
4322f9e2	Grass	House	1	0	left
4322f9e2	Grass	Monkey	1	0	right
4322f9e2	House	Timber	0	1	left
4322f9e2	Sunset	Timber	1	0	left
4322f9e2	Monkey	Sunset	0	1	left
4322f9e2	Food	Grass	0	1	right
4322f9e2	House	Sunset	0	1	left
4322f9e2	Monkey	Flowers	0	1	left
4322f9e2	Grass	Flowers	0	1	left
4322f9e2	Food	Flowers	0	1	left
4322f9e2	Sunset	Flowers	0	1	right
4322f9e2	House	Monkey	1	0	left
4322f9e2	House	Flowers	0	1	right
4322f9e2	Food	Timber	0	1	right
4322f9e2	Grass	Sunset	1	0	right
4322f9e2	Grass	Timber	1	0	left
94e477ef	Grass	House	0	1	left
94e477ef	House	Timber	1	0	right
94e477ef	Sunset	Timber	1	0	right
94e477ef	Sunset	Flowers	0	1	right
94e477ef	House	Flowers	0	1	right
94e477ef	Food	House	1	0	left
94e477ef	Monkey	Timber	0	1	right
94e477ef	Grass	Monkey	1	0	right
94e477ef	House	Monkey	1	0	left
94e477ef	Food	Grass	1	0	left
94e477ef	Grass	Timber	1	0	right
94e477ef	Grass	Flowers	0	1	left
94e477ef	Monkey	Flowers	0	1	right
94e477ef	Food	Timber	1	0	right
94e477ef	Grass	Sunset	1	0	right
94e477ef	Food	Monkey	1	0	left
94e477ef	Food	Sunset	1	0	right
94e477ef	House	Sunset	1	0	left
94e477ef	Monkey	Sunset	0	1	right
94e477ef	Food	Flowers	1	0	left
94e477ef	Timber	Flowers	0	1	left
705f33e7	Sunset	Flowers	1	0	right
705f33e7	Sunset	Timber	1	0	right
705f33e7	Food	House	0	1	right
705f33e7	Timber	Flowers	0	1	left
705f33e7	Food	Grass	0	1	right
705f33e7	Grass	Sunset	0	1	right
705f33e7	Monkey	Timber	0	1	right
705f33e7	Monkey	Flowers	0	1	right
705f33e7	Grass	Monkey	1	0	right
705f33e7	House	Monkey	1	0	left
705f33e7	Food	Monkey	1	0	left
705f33e7	Food	Flowers	0	1	left
705f33e7	Grass	Flowers	1	0	left
705f33e7	House	Timber	1	0	right
705f33e7	Food	Timber	1	0	left
705f33e7	House	Sunset	0	1	left
705f33e7	Food	Sunset	0	1	left
705f33e7	Grass	Timber	1	0	right
705f33e7	House	Flowers	1	0	left
705f33e7	Monkey	Sunset	0	1	right
705f33e7	Grass	House	0	1	right
f10ce323	Food	House	0	1	left
f10ce323	Food	Sunset	0	1	left
f10ce323	House	Flowers	0	1	right
f10ce323	House	Timber	0	1	left
f10ce323	Food	Flowers	0	1	right
f10ce323	Monkey	Flowers	0	1	right
f10ce323	House	Sunset	1	0	left
f10ce323	Grass	House	1	0	right
f10ce323	Monkey	Timber	1	0	right
f10ce323	Food	Monkey	0	1	left
f10ce323	Grass	Sunset	1	0	right
f10ce323	Timber	Flowers	0	1	left
f10ce323	Grass	Monkey	1	0	right
f10ce323	Sunset	Flowers	0	1	left
f10ce323	Grass	Timber	1	0	left
f10ce323	House	Monkey	1	0	left
f10ce323	Monkey	Sunset	1	0	right
f10ce323	Grass	Flowers	1	0	left
f10ce323	Food	Grass	0	1	right
f10ce323	Food	Timber	0	1	right
f10ce323	Sunset	Timber	0	1	left
